tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,text,tweet_coord,tweet_created,tweet_location,user_timezone
569429468781150208,negative,1.0,Customer Service Issue,1.0,US Airways,negative,pmj1234,Customer Service Issue,@USAirways on hold for 2 hours now have been calling since Monday! I have a flight today need help now!!! #worst #NoExcusesAccepted,"[0.0, 0.0]",2015-02-22 01:32:19-08:00,Unknown,Unknown
569421478460063745,negative,1.0,Late Flight,0.6436,US Airways,negative,amyleis_janney,Customer Service Issue,@USAirways on hold 2.5 hrs trying to reschedule our flight. Can anyone there please help us?,"[0.0, 0.0]",2015-02-22 01:00:34-08:00,Unknown,Mid-Atlantic
569421367243878400,negative,1.0,Flight Booking Problems,1.0,US Airways,negative,himmelb1,Customer Service Issue,"@USAirways Why is my ""first available"" flight for me now Tuesday but a flight today  that is ""booked ""#flt 755 available to buy online?","[0.0, 0.0]",2015-02-22 01:00:07-08:00,Unknown,Unknown
569419928173989889,negative,1.0,Flight Attendant Complaints,0.6383,US Airways,negative,PepeStudioNYC,Customer Service Issue,@USAirways you guys suck at JFK tonight -- oh this MORNING!!!,"[0.0, 0.0]",2015-02-22 00:54:24-08:00,brooklyn,Quito
569419080479875072,negative,1.0,Customer Service Issue,1.0,US Airways,negative,bgarritty,Customer Service Issue,@USAirways 2 hours on hold. Still no answer. Horrible.,"[0.0, 0.0]",2015-02-22 00:51:02-08:00,"Adelaide, Australia",Adelaide
569418962108162048,negative,1.0,Cancelled Flight,0.6523,US Airways,negative,KieranMahan,Customer Service Issue,"@USAirways @KieranMahan needs two nights at a hotel in phoenix until he can get back to Philly because of plane equipment, crazy!","[0.0, 0.0]",2015-02-22 00:50:34-08:00,Unknown,Unknown
569418351295926273,negative,1.0,Customer Service Issue,0.3593,US Airways,negative,KieranMahan,Customer Service Issue,"@USAirways tough night, two 90 minute calls, on hold, delayed here in Phoenix for two days because of one aircraft not ready? Not acceptable","[0.0, 0.0]",2015-02-22 00:48:08-08:00,Unknown,Unknown
569417702764363776,negative,1.0,Customer Service Issue,0.653,US Airways,negative,tkyleus,Customer Service Issue,@USAirways have been on hold for 58 minutes - need help USAIR - why won't you help?,"[0.0, 0.0]",2015-02-22 00:45:34-08:00,Boston Area,Eastern Time (US & Canada)
569416670340636672,negative,1.0,Cancelled Flight,0.6729,US Airways,negative,amyleis_janney,Customer Service Issue,@USAirways we appreciate auto rescheduling our Cancelled Flightled flight-- but you have nothing sooner than Tuesday? can fly into alternate loc?,"[0.0, 0.0]",2015-02-22 00:41:28-08:00,Unknown,Mid-Atlantic
569416236171456513,negative,1.0,Lost Luggage,0.7020000000000001,US Airways,negative,ajl592,Customer Service Issue,@USAirways after sitting on the runway for 3 hours i had to leave the airport w/o my luggage. Is this ur 1st day??,"[0.0, 0.0]",2015-02-22 00:39:44-08:00,Unknown,Unknown
569414739694104576,negative,1.0,Customer Service Issue,0.6705,US Airways,negative,amyleis_janney,Customer Service Issue,@usairways we've been on hold for 2 hours trying to reschedule our Cancelled Flightled flight. Can anyone out there please help us?,"[0.0, 0.0]",2015-02-22 00:33:47-08:00,Unknown,Mid-Atlantic
569408340616351744,negative,1.0,Cancelled Flight,1.0,US Airways,negative,tthomasser,Customer Service Issue,@USAirways thx for taking my $600 for a 1way then Cancelled Flightling 1st flt delay 2nd flt and u top it off by losing my one piece of luggage #usuck,"[0.0, 0.0]",2015-02-22 00:08:22-08:00,Unknown,Central Time (US & Canada)
569407067007496192,negative,1.0,Customer Service Issue,0.6977,US Airways,negative,fieldhockeyfit,Customer Service Issue,@USAirways I have been on hold for 4 hours my flight is tomorrow do you really expect me to not sleep all night to stay on hold?!?,"[0.0, 0.0]",2015-02-22 00:03:18-08:00,Unknown,Unknown
569406451980091392,neutral,0.6809,Unknown,1.0,US Airways,negative,Dr24hours,Customer Service Issue,@USAirways I think it's ok.,"[0.0, 0.0]",2015-02-22 00:00:51-08:00,East Coast City,Eastern Time (US & Canada)
569400188491730945,negative,1.0,Cancelled Flight,0.6201,US Airways,negative,JabbarLewis,Customer Service Issue,@USAirways my flight is Cancelled Flightled and you guys aren't Answering the phones what do I do ?,"[0.0, 0.0]",2015-02-21 23:35:58-08:00,"Little Falls, NJ",Central Time (US & Canada)
569399153253429248,negative,1.0,Late Flight,0.6601,US Airways,negative,FollowMsMiMi,Customer Service Issue,"@USAirways this is ridiculous.  I have a 6:00 AM flight and two hours of rest, wasted!!!","[0.0, 0.0]",2015-02-21 23:31:51-08:00,Unknown,Quito
569398722884280320,negative,1.0,Customer Service Issue,0.6579999999999999,US Airways,negative,FollowMsMiMi,Customer Service Issue,@USAirways been on hold for almost 2 hours trying to rebook my Cancelled Flighted flight. What in the world?!!!,"[0.0, 0.0]",2015-02-21 23:30:09-08:00,Unknown,Quito
569395278731747329,negative,1.0,Customer Service Issue,1.0,US Airways,negative,clarkhook,Customer Service Issue,@USAirways Seriously. You can't tweet and let people know that you've got customers that have been on hold for 5 HOURS??!!,"[0.0, 0.0]",2015-02-21 23:16:27-08:00,"Franklin, TN",Eastern Time (US & Canada)
569394015055040512,positive,1.0,Unknown,1.0,US Airways,negative,AdamGiamba,Customer Service Issue,@USAirways thanks! http://t.co/pD7R1lL6Re,"[0.0, 0.0]",2015-02-21 23:11:26-08:00,"Bronx, NY",Eastern Time (US & Canada)
569393942296432640,negative,0.7065,Late Flight,0.3696,US Airways,negative,AdamGiamba,Customer Service Issue,@USAirways after pleading with car service to stay 3 hrs. past pick up they left me and my family but it's ok i have water and crackers!,"[0.0, 0.0]",2015-02-21 23:11:09-08:00,"Bronx, NY",Eastern Time (US & Canada)
569392880911036416,negative,1.0,Bad Flight,0.6677,US Airways,negative,AdamGiamba,Customer Service Issue,"@USAirways after a grt flight to PHX last week,  tonight was terrible. 2.5 hours taxing and you give us water and crackers to compensate.","[0.0, 0.0]",2015-02-21 23:06:56-08:00,"Bronx, NY",Eastern Time (US & Canada)
569392511732588544,negative,1.0,longlines,0.684,US Airways,negative,emmaprzyby,Customer Service Issue,@USAirways flight 1898 landed over 2 hours ago and they still haven't gotten to the gate.. What's the hold uppp 😭😭 #imtired #wannagohome,"[0.0, 0.0]",2015-02-21 23:05:28-08:00,"Brooklyn, NY",Unknown
569392471966388224,negative,1.0,Late Flight,1.0,US Airways,negative,panich3,Customer Service Issue,@USAirways who do we voice our concerns to when we can't get home with our 8 month old after waiting to taxi to a gate for 3 hours?,"[0.0, 0.0]",2015-02-21 23:05:18-08:00,New York,Atlantic Time (Canada)
569391350879137792,negative,1.0,Flight Attendant Complaints,0.6678,US Airways,negative,msbean,Customer Service Issue,@USAirways abandoned 40 Boston bound fliers...someone in management needs to #saveface and #showup,"[39.87631844, -75.24302471]",2015-02-21 23:00:51-08:00,Unknown,Unknown
569388260633542657,negative,1.0,Late Flight,0.6667,US Airways,negative,nburnside26,Customer Service Issue,@USAirways tell my professors that when I don't show up to class/write my midterm because I'm stuck with no flights home 😠,"[0.0, 0.0]",2015-02-21 22:48:34-08:00,Unknown,Central Time (US & Canada)
569388156031799297,negative,1.0,Customer Service Issue,0.6559,US Airways,negative,teammccabe,Customer Service Issue,@USAirways No US Air ppl anywhere in PHL directed stranded pax. Kudos to the PHL employees getting off work at midnight. Only help we got.,"[0.0, 0.0]",2015-02-21 22:48:09-08:00,Cape Cod,Eastern Time (US & Canada)
569387765957308416,neutral,0.6957,Unknown,0.0,US Airways,negative,PhilHagen,Customer Service Issue,"@USAirways @AmericanAir Just had to buy a ""safety"" ticket online. You'll refund whichever ticket(s) are unused, in full, without penalty.","[0.0, 0.0]",2015-02-21 22:46:36-08:00,"Lewes, DE, USA",Eastern Time (US & Canada)
569387570364198913,negative,1.0,Customer Service Issue,1.0,US Airways,negative,clarkhook,Customer Service Issue,@USAirways Hooray! I've now been on hold for over an hour. I've never loved Southwest more.,"[0.0, 0.0]",2015-02-21 22:45:50-08:00,"Franklin, TN",Eastern Time (US & Canada)
569387211025727488,negative,1.0,Can't Tell,1.0,US Airways,negative,BiavatiJon,Customer Service Issue,@USAirways is the worst. Why on earth would @AmericanAir merge with them? I won't be flying either of them any time soon.,"[0.0, 0.0]",2015-02-21 22:44:24-08:00,Unknown,Unknown
569387005131546624,negative,1.0,Customer Service Issue,1.0,US Airways,negative,JSax77,Customer Service Issue,@USAirways three hours on hold then disconnected. Conf EBHSET. Need to be home Sunday for interview,"[0.0, 0.0]",2015-02-21 22:43:35-08:00,Unknown,Unknown
569386555107733505,negative,1.0,Customer Service Issue,0.6749,US Airways,negative,jtrexsocial,Customer Service Issue,@USAirways how do you do that? You guys need to have much better communication. How? How can we do that?,"[0.0, 0.0]",2015-02-21 22:41:48-08:00,Philadelphia,Eastern Time (US & Canada)
569386397683073024,negative,1.0,Late Flight,1.0,US Airways,negative,miffSC,Customer Service Issue,@USAirways Are you guys awake? Need help with delayed flight to get protected on Late Flightr flight from PHL.,"[0.0, 0.0]",2015-02-21 22:41:10-08:00,http://about.me/miffsc,Eastern Time (US & Canada)
569385862489776128,negative,1.0,Customer Service Issue,0.3845,US Airways,negative,_RobPrice,Customer Service Issue,@USAirways so how about some help with suggested time I could call to avoid such long wait time,"[0.0, 0.0]",2015-02-21 22:39:02-08:00,Unknown,Sydney
569382407847211008,negative,1.0,Customer Service Issue,1.0,US Airways,negative,tamygb,Customer Service Issue,@USAirways more than an hour holding to change a flight on the phone now.. What's up with that???,"[0.0, 0.0]",2015-02-21 22:25:19-08:00,Unknown,Brasilia
569382354529030144,negative,0.684,Flight Booking Problems,0.684,US Airways,negative,stuf_bethsays,Customer Service Issue,@USAirways @caterobbie if that link worked most of us could take care of ourselves  please contact your tech people to get that working,"[0.0, 0.0]",2015-02-21 22:25:06-08:00,Unknown,Unknown
569381601374638081,negative,1.0,Customer Service Issue,0.6916,US Airways,negative,stuf_bethsays,Customer Service Issue,@USAirways i've been on hold since 11:30pm  need to reschedule my Cancelled Flightled flight for a morning departure tomorrow.  please help!!!!!!,"[0.0, 0.0]",2015-02-21 22:22:07-08:00,Unknown,Unknown
569381443257958401,neutral,1.0,Unknown,1.0,US Airways,negative,JEOKOO1,Customer Service Issue,@USAirways download jeokoo the American app for air travelers,"[0.0, 0.0]",2015-02-21 22:21:29-08:00,"Washington, DC. ",Unknown
569380739285786625,negative,1.0,Customer Service Issue,0.6697,US Airways,negative,stuf_bethsays,Customer Service Issue,"@USAirways obviously your corporate definition of PATIENCE needs to be reviewed.
#Pleasehurryup #answerphone #reschedulemyflight","[0.0, 0.0]",2015-02-21 22:18:41-08:00,Unknown,Unknown
569380098119499776,negative,1.0,Customer Service Issue,0.6894,US Airways,negative,Leigh_Walton,Customer Service Issue,@USAirways Need help with a flight. Weather + funeral = tough combination. On hold for over an hour. Please?,"[0.0, 0.0]",2015-02-21 22:16:08-08:00,Unknown,Eastern Time (US & Canada)
569380081254027265,negative,1.0,Customer Service Issue,1.0,US Airways,negative,stuf_bethsays,Customer Service Issue,"@usairways I've been on hold since 11:30pm how many customer service reps do you have?
 #seriously","[0.0, 0.0]",2015-02-21 22:16:04-08:00,Unknown,Unknown
569379997175177216,negative,0.6875,Late Flight,0.6875,US Airways,negative,Ali_BarnesXO,Customer Service Issue,@USAirways @nburnside26 Well if you really didn't like them then she would be on an airplane. #FIOUSAirways 💁,"[43.74167873, -79.3442243]",2015-02-21 22:15:44-08:00,Unknown,Atlantic Time (Canada)
569379979055796224,negative,1.0,Customer Service Issue,0.6465,US Airways,negative,PhilHagen,Customer Service Issue,"@USAirways yes, i am as well.  **FIVE** HOURS ON HOLD, FOLKS. Can you PLEASE tell me if this is typical?! Trying to be understanding here.","[0.0, 0.0]",2015-02-21 22:15:40-08:00,"Lewes, DE, USA",Eastern Time (US & Canada)
569378015429447680,negative,1.0,Late Flight,0.3333,US Airways,negative,iseriesdomino,Customer Service Issue,@USAirways can you please train your mechanics? Teach them to bring the tools to fix the plane with them and not leave them in the hanger.,"[0.0, 0.0]",2015-02-21 22:07:52-08:00,United States,Central Time (US & Canada)
569377633894445056,negative,1.0,Customer Service Issue,0.6492,US Airways,negative,SDeShazo_89,Customer Service Issue,@USAirways Charlotte Staff needs prayer....disappointed in response to mishaps ......lotttttttt of pissed off people here!!!!,"[0.0, 0.0]",2015-02-21 22:06:21-08:00,"Hoover, Alabama",Unknown
569377149045444608,negative,1.0,Late Flight,0.6641,US Airways,negative,JoshuakingMba,Customer Service Issue,@USAirways thank you for leaving my 74 y/o grandma stranded because connecting flt could not wait 10 minutes. I will never fly you again,"[0.0, 0.0]",2015-02-21 22:04:25-08:00,"Richmond, VA",Unknown
569376311824621568,negative,1.0,Flight Attendant Complaints,0.3441,US Airways,negative,AndyLeeEsq,Customer Service Issue,@USAirways HELLO?! It's been FOUR HOURS since plane landed!   Flt 630 phx to JFK.  3 hrs on Tarmac waiting 4 gate. Plus an hour no bags yet,"[0.0, 0.0]",2015-02-21 22:01:05-08:00,Unknown,Unknown
569375244751745025,negative,0.6656,Late Flight,0.3421,US Airways,negative,ch_mom,Customer Service Issue,“@USAirways: @ch_mom Please reach out to our crewmember for assistance. Our apologies for the long wait.” #generic,"[0.0, 0.0]",2015-02-21 21:56:51-08:00,"Boston, MA",Unknown
569374561197789184,negative,1.0,Late Flight,0.6947,US Airways,negative,iseriesdomino,Customer Service Issue,@USAirways can you please have your employee that has been called 5 times by the flight crew finish maintenance on US 734 so we can depart!,"[0.0, 0.0]",2015-02-21 21:54:08-08:00,United States,Central Time (US & Canada)
569374560505737216,negative,0.6598,Can't Tell,0.6598,US Airways,negative,timleary_,Customer Service Issue,@USAirways I better get a free flight,"[0.0, 0.0]",2015-02-21 21:54:08-08:00,Unknown,Mazatlan
569373650647945216,negative,1.0,Customer Service Issue,1.0,US Airways,negative,realmattberry,Customer Service Issue,@USAirways @nm4agoodlife      5 hours on hold and no answer . Guess the synergy of a merger was really planned out,"[0.0, 0.0]",2015-02-21 21:50:31-08:00,NYC,Eastern Time (US & Canada)
569373631999926272,negative,1.0,Customer Service Issue,0.6632,US Airways,negative,TheSanjR,Customer Service Issue,@USAirways still waiting on your reps to show. Now 40 mins into waiting in below freezing weather waiting for a cab.,"[0.0, 0.0]",2015-02-21 21:50:26-08:00,Unknown,Eastern Time (US & Canada)
569373375988150272,negative,1.0,Customer Service Issue,1.0,US Airways,negative,realmattberry,Customer Service Issue,@USAirways @_RobPrice  how can he try again it will be 5-6 hours before he gets help.  Contingency plans non existent.,"[0.0, 0.0]",2015-02-21 21:49:25-08:00,NYC,Eastern Time (US & Canada)
569373336922230784,negative,1.0,Late Flight,0.6845,US Airways,negative,AndyLeeEsq,Customer Service Issue,@USAirways delayed depart bc ur flight attendant wasn't there. Then after landing took 3 hrs to get a gate. Now it's another he and NO bags,"[0.0, 0.0]",2015-02-21 21:49:16-08:00,Unknown,Unknown
569372837854756864,negative,1.0,Customer Service Issue,0.6705,US Airways,negative,realmattberry,Customer Service Issue,@USAirways @jtrexsocial 5 hours on hold ... Safe to say no one is working .,"[0.0, 0.0]",2015-02-21 21:47:17-08:00,NYC,Eastern Time (US & Canada)
569372595067490304,negative,1.0,Customer Service Issue,1.0,US Airways,negative,nm4agoodlife,Customer Service Issue,@USAirways But every time I call I'm on hold for 45 min and then get disconnected. Any way someone can help?,"[0.0, 0.0]",2015-02-21 21:46:19-08:00,Unknown,Eastern Time (US & Canada)
569372422509453313,negative,1.0,Late Flight,0.3544,US Airways,negative,_RobPrice,Customer Service Issue,@USAirways surely there are some other ways to help me - I can't really afford another 4 hours now. Pls follow me so we can DM,"[0.0, 0.0]",2015-02-21 21:45:38-08:00,Unknown,Sydney
569372340309651457,negative,1.0,Customer Service Issue,1.0,US Airways,negative,ChrisWalters_WV,Customer Service Issue,@USAirways I was on hold for 2 hours and still no answer. Is this really how you run your business? http://t.co/P8xFhq4kps,"[0.0, 0.0]",2015-02-21 21:45:19-08:00,West Virginia,Central Time (US & Canada)
569372015980707840,negative,1.0,Customer Service Issue,1.0,US Airways,negative,b_lind,Customer Service Issue,"@USAirways keeps dropping my call and won't even let me stay on hold because they are ""too busy"" #idontwanttocallback","[0.0, 0.0]",2015-02-21 21:44:01-08:00,"Philadelphia, PA",Eastern Time (US & Canada)
569371693602476032,negative,1.0,Cancelled Flight,0.3444,US Airways,negative,nm4agoodlife,Customer Service Issue,@USAirways I never made a reward reservation becuase no one ever answered the phone. The online one I made got Cancelled Flighted and I can't change,"[0.0, 0.0]",2015-02-21 21:42:44-08:00,Unknown,Eastern Time (US & Canada)
569371393294344192,negative,1.0,Customer Service Issue,1.0,US Airways,negative,jtrexsocial,Customer Service Issue,@UsAirways can a real person help me here? This customer service is poor. I'm at the mercy of someone since the flights are disappearing.,"[0.0, 0.0]",2015-02-21 21:41:33-08:00,Philadelphia,Eastern Time (US & Canada)
569370553963786241,neutral,1.0,Unknown,1.0,US Airways,negative,ColfaxCapital,Customer Service Issue,"@USAirways I intend to..very much. My 4,000 followers will as well.","[0.0, 0.0]",2015-02-21 21:38:13-08:00,"39.0708° N, 106.9886° W",Quito
569369390178799616,negative,1.0,Customer Service Issue,1.0,US Airways,negative,4ensicdds,Customer Service Issue,"@USAirways Your customer service is  non-existent/ terrible. Dozens waiting for bags not placed on our flight, no staff anywhere #neveragain","[0.0, 0.0]",2015-02-21 21:33:35-08:00,"Long Island, NY",Eastern Time (US & Canada)
569369008580874240,negative,1.0,Cancelled Flight,0.66,US Airways,negative,dailylaurel,Customer Service Issue,@USAirways even alternate options are allready full...even with hotel voucher...no more room in philly?,"[0.0, 0.0]",2015-02-21 21:32:04-08:00,Bruxelle-Paris-Marseille-(BPM),Athens
569368532242145280,negative,1.0,Customer Service Issue,0.7021,US Airways,negative,_RobPrice,Customer Service Issue,@USAirways @traveloneworld .. Utterly frustrated after 4 hours on hold call was disconnected. I need to amend a Flight Booking Problems. HELP! OW Emerald,"[0.0, 0.0]",2015-02-21 21:30:11-08:00,Unknown,Sydney
569368352868556800,positive,1.0,Unknown,1.0,US Airways,negative,Hayden_Ehlich,Customer Service Issue,@USAirways ok thank you! Very helpful! This is why you're my favorite airline!,"[0.0, 0.0]",2015-02-21 21:29:28-08:00,Blue Ridge High School,Atlantic Time (Canada)
569367829188886528,negative,0.6677,Flight Attendant Complaints,0.3635,US Airways,negative,YoungBBE3,Customer Service Issue,"@USAirways They provided no options. Since you all have a better sense of the weather, I hoped you could suggest.","[0.0, 0.0]",2015-02-21 21:27:23-08:00,Unknown,Eastern Time (US & Canada)
569366960871333889,negative,1.0,Late Flight,1.0,US Airways,negative,TheHaileyTate,Customer Service Issue,@USAirways you airline is doing rather poor right now. In SLC waiting to take off. Was suppose to take off now 2 hours and 3 minutes ago!,"[0.0, 0.0]",2015-02-21 21:23:56-08:00,Barneys New York ,Unknown
569366383458275329,negative,1.0,Late Flight,1.0,US Airways,negative,ColfaxCapital,Customer Service Issue,@USAirways Get new planes then. Got on this plane at 7:50 its 10:20 now and still on tarmac. How ru going to compensate me for this?,"[0.0, 0.0]",2015-02-21 21:21:38-08:00,"39.0708° N, 106.9886° W",Quito
569365604832047104,negative,1.0,Late Flight,0.6542,US Airways,negative,PhilHagen,Customer Service Issue,@USAirways just hit 4hrs.  what is typical wait time right now? should i drive 2h30m to the airport service desk?,"[0.0, 0.0]",2015-02-21 21:18:33-08:00,"Lewes, DE, USA",Eastern Time (US & Canada)
569364758681559042,negative,1.0,Customer Service Issue,0.6465,US Airways,negative,TheSanjR,Customer Service Issue,@USAirways are you going to do anything to help stranded travelers of flight 680?! No communication from anyone. All of us dumped here.,"[0.0, 0.0]",2015-02-21 21:15:11-08:00,Unknown,Eastern Time (US & Canada)
569364610572259328,negative,1.0,Can't Tell,0.3696,US Airways,negative,nataliembaur,Customer Service Issue,"@USAirways question is why flight took off at all, now a friend is stuck needlessly in another city","[0.0, 0.0]",2015-02-21 21:14:36-08:00,"Miami, Florida",Unknown
569364189753544705,neutral,1.0,Unknown,1.0,US Airways,negative,bta7,Customer Service Issue,@USAirways in a few weeks,"[0.0, 0.0]",2015-02-21 21:12:55-08:00,"Wauwatosa, WI ",Central Time (US & Canada)
569363263588339712,negative,1.0,Customer Service Issue,1.0,US Airways,negative,FalconjcJohn,Customer Service Issue,@USAirways #Wronganswer. Talk is cheap. Customer service is the action of making things right for the customer. #fail again.,"[0.0, 0.0]",2015-02-21 21:09:14-08:00,Unknown,Unknown
569362336991092736,negative,1.0,Cancelled Flight,0.677,US Airways,negative,realmattberry,Customer Service Issue,@USAirways 4 hours . How do I change my flight that was Cancelled Flightled ?,"[0.0, 0.0]",2015-02-21 21:05:34-08:00,NYC,Eastern Time (US & Canada)
569362149400838144,negative,0.6534,Customer Service Issue,0.3372,US Airways,negative,YoungBBE3,Customer Service Issue,@USAirways You won't give us a hotel or food. Can you at least suggestion options for making it to the metro city I have a ticket to?,"[0.0, 0.0]",2015-02-21 21:04:49-08:00,Unknown,Eastern Time (US & Canada)
569361961487478785,negative,1.0,Late Flight,0.66,US Airways,negative,OP_Rahul,Customer Service Issue,@USAirways actually it landed in BWI 30 minutes ago. She is stranded but I have friends to help. You FAILED big time on this one.,"[0.0, 0.0]",2015-02-21 21:04:04-08:00,"Ocean View, Hawaii",Unknown
569361898581467136,negative,1.0,Customer Service Issue,1.0,US Airways,negative,anieanne1,Customer Service Issue,@USAirways I have been on hold for over one hour waiting to reschedule a flight. How much longer should I expect?,"[0.0, 0.0]",2015-02-21 21:03:49-08:00,"Boston, Ma",Atlantic Time (Canada)
569361887659294720,negative,0.6885,Customer Service Issue,0.6885,US Airways,negative,Hayden_Ehlich,Customer Service Issue,"@USAirways its fine. 

Just wondering where my money went...","[0.0, 0.0]",2015-02-21 21:03:46-08:00,Blue Ridge High School,Atlantic Time (Canada)
569361587032748032,negative,1.0,Bad Flight,0.6598,US Airways,negative,YoungBBE3,Customer Service Issue,@USAirways You landed me at #BWI instead of @Reagan_Airport  and have no plans for me to make it home to DC. How do you suggest I get home?,"[0.0, 0.0]",2015-02-21 21:02:35-08:00,Unknown,Eastern Time (US & Canada)
569360552272769024,negative,1.0,Customer Service Issue,1.0,US Airways,negative,TheSanjR,Customer Service Issue,"@USAirways stranded at BWI after two diversions. No cust service, no transport. Dumped here. Terrible customer service!","[0.0, 0.0]",2015-02-21 20:58:28-08:00,Unknown,Eastern Time (US & Canada)
569360352594546688,negative,1.0,Customer Service Issue,0.6702,US Airways,negative,nm4agoodlife,Customer Service Issue,"@USAirways As a member of the news media, the awful service of the last few days won't go unnoticed.","[0.0, 0.0]",2015-02-21 20:57:40-08:00,Unknown,Eastern Time (US & Canada)
569359793800024064,negative,1.0,longlines,0.3579,US Airways,negative,corybronze,Customer Service Issue,"@USAirways My wife, sick 3yr-old-twins, and I have been waiting in line now for 2hrs to see an agent! Phone agent said nothing til Tuesday!","[0.0, 0.0]",2015-02-21 20:55:27-08:00,Unknown,Unknown
569359025655181312,negative,1.0,Flight Booking Problems,1.0,US Airways,negative,nm4agoodlife,Customer Service Issue,"@USAirways This is garbage, been trying to book a reward flight and then it got Cancelled Flighted and still can't get anyone on phone. Unacceptable","[0.0, 0.0]",2015-02-21 20:52:24-08:00,Unknown,Eastern Time (US & Canada)
569358953567670272,negative,0.7008,Cancelled Flight,0.7008,US Airways,negative,msscottwg,Customer Service Issue,@USAirways Cancelled Flightled flight 1796 baggage held hostage at CHL. No communication.,"[0.0, 0.0]",2015-02-21 20:52:07-08:00,Unknown,Unknown
569357810867138560,negative,1.0,Late Flight,0.6718,US Airways,negative,ColfaxCapital,Customer Service Issue,@USAirways Delays due to faulty engine light. Great work guys. Coming up on 2 hrs sitting on the plane #WorstAirlineInAmerica,"[0.0, 0.0]",2015-02-21 20:47:34-08:00,"39.0708° N, 106.9886° W",Quito
569357691715493888,neutral,0.6677,Unknown,0.0,US Airways,negative,PhilHagen,Customer Service Issue,@USAirways yes - tells me the only way to mod plans is to call the 4322 number.,"[0.0, 0.0]",2015-02-21 20:47:06-08:00,"Lewes, DE, USA",Eastern Time (US & Canada)
569357122527469568,neutral,1.0,Unknown,1.0,US Airways,negative,Shimbo1987,Customer Service Issue,@USAirways Can I book award travel on Etihad with Dividend Miles?,"[0.0, 0.0]",2015-02-21 20:44:50-08:00,Unknown,Atlantic Time (Canada)
569357079716229121,negative,1.0,Cancelled Flight,0.6632,US Airways,negative,VanessaRSnyder,Customer Service Issue,@USAirways I have been I hold for 40 min. My 5:50 flight just got Cancelled Flightled and rescheduled for Monday. This is unacceptable!,"[34.00912984, -84.37154603]",2015-02-21 20:44:40-08:00,"Atlanta, GA",Quito
569356553977012225,negative,1.0,Customer Service Issue,1.0,US Airways,negative,PhilHagen,Customer Service Issue,@USAirways 3hr30min right now...  any end in sight?,"[0.0, 0.0]",2015-02-21 20:42:35-08:00,"Lewes, DE, USA",Eastern Time (US & Canada)
569356513061556225,negative,1.0,Customer Service Issue,1.0,US Airways,negative,brynyc,Customer Service Issue,"@USAirways I have fam thats supposed to fly 2/22 that are currently in the hosp.3 trys to speak to a human, yr phone sys cuts off. pls hlp!","[0.0, 0.0]",2015-02-21 20:42:25-08:00,Unknown,Unknown
569355923396780032,negative,1.0,Late Flight,1.0,US Airways,negative,ColfaxCapital,Customer Service Issue,@USAirways Flight 496. How are u going to compensate me for sitting on the tarmac for 90+ mins and missing my PHX - BOS connection?,"[0.0, 0.0]",2015-02-21 20:40:04-08:00,"39.0708° N, 106.9886° W",Quito
569354882370572289,neutral,0.6667,Unknown,0.0,US Airways,negative,nataliembaur,Customer Service Issue,@USAirways what's going on with passengers diverted to CLT on FLL to PHL flight that left at 830 tonight?,"[0.0, 0.0]",2015-02-21 20:35:56-08:00,"Miami, Florida",Unknown
569353641615687680,negative,1.0,Flight Attendant Complaints,0.6473,US Airways,negative,jessouc,Customer Service Issue,@USAirways on top or having to check my bag I had to wait over 30 min for my bag to come out at baggage claim. Thanks for wasting my time,"[0.0, 0.0]",2015-02-21 20:31:00-08:00,Unknown,Mountain Time (US & Canada)
569353501123280896,negative,1.0,Customer Service Issue,0.6691,US Airways,negative,jessouc,Customer Service Issue,@USAirways I had to sit in your kitchen and move stuff around so I had what I needed. I'm extremely disappointed in your service,"[0.0, 0.0]",2015-02-21 20:30:27-08:00,Unknown,Mountain Time (US & Canada)
569353454914662400,negative,1.0,Late Flight,1.0,US Airways,negative,ColfaxCapital,Customer Service Issue,@USAirways been sitting on the tarmac for 90 mins now bc engine is broken. How are u going to compensate passengers #WorstAirline,"[0.0, 0.0]",2015-02-21 20:30:16-08:00,"39.0708° N, 106.9886° W",Quito
569353354545008640,negative,1.0,Late Flight,1.0,US Airways,negative,jessouc,Customer Service Issue,@USAirways it was your fault the flight was delayed to begin with. I shouldn't have to check my bag if there's a bunch of space,"[0.0, 0.0]",2015-02-21 20:29:52-08:00,Unknown,Mountain Time (US & Canada)
569353230007664640,negative,1.0,Lost Luggage,0.3485,US Airways,negative,jessouc,Customer Service Issue,@USAirways it is an extreme inconvenience to make ppl check bags when there's a lot of overhead space left. You lie so you're not at fault,"[0.0, 0.0]",2015-02-21 20:29:22-08:00,Unknown,Mountain Time (US & Canada)
569352847898386432,negative,1.0,Can't Tell,0.3579,US Airways,negative,teammccabe,Customer Service Issue,@USAirways stuck on the runway for 2 hrs 10 min due to weather in PHL. Nowhere can I find accurate info on #558 to BOS,"[0.0, 0.0]",2015-02-21 20:27:51-08:00,Cape Cod,Eastern Time (US & Canada)
569352324700708864,negative,0.6331,Cancelled Flight,0.3465,US Airways,negative,dailylaurel,Customer Service Issue,@USAirways no more hotel voucher? Everyone had to get one but not me...what do I do? Arrived from Amsterdam #SnowStorm,"[0.0, 0.0]",2015-02-21 20:25:46-08:00,Bruxelle-Paris-Marseille-(BPM),Athens
